DecisionID,AttributeA,AttributeB,Track,Decision,Reason,LineageAction,CanonicalNode,FamilyA,FamilyB,RoleA,RoleB,EvidenceScore,EmbeddingSimilarity,NameSimilarity,SupportCount,AANF,ECNF,RRNF,CMNF,PONF,DBNF,HardVetoes,PromotionRule,AuditFlags,CMNFMatrixApplied
dec::v18::iso20022_instructed_amount::upi_transaction_amount::production,ISO20022.instd_amt,UPI.txn_amount,production,ACCEPT_MERGE,"cmnf_canonical_safe:score=0.6844,min_ev=0.68",MERGE_BY_CMNF_MATRIX,payment_amount,payment:amount,payment:amount,instructed_amount,transaction_amount,0.6843910837085688,0.4792126201197205,0.3333333333333333,3,PASS,PASS,PASS,PASS,PASS,PASS,,cmnf_canonical_safe_promotion,,payment_amount
dec::v18::mastercard_transaction_amount::plaid_transaction_amount::production,Mastercard.transaction_amount,Plaid.transaction_amount,production,ACCEPT_MERGE,"cmnf_canonical_safe:score=0.8621,min_ev=0.68",MERGE_BY_CMNF_MATRIX,payment_amount,payment:amount,payment:amount,transaction_amount,transaction_amount,0.8620695593486776,0.6059130267105073,1.0,4,PASS,PASS,PASS,PASS,PASS,PASS,,cmnf_canonical_safe_promotion,,payment_amount
dec::v18::mastercard_transaction_amount::razorpay_amount::production,Mastercard.transaction_amount,Razorpay.amount,production,ACCEPT_MERGE,"cmnf_canonical_safe:score=0.7370,min_ev=0.68",MERGE_BY_CMNF_MATRIX,payment_amount,payment:amount,payment:amount,transaction_amount,payment_amount_minor_units,0.7370253761584925,0.5343582175956927,0.5,4,PASS,PASS,PASS,PASS,PASS,PASS,,cmnf_canonical_safe_promotion,,payment_amount
dec::v18::mastercard_transaction_amount::stripe_amount::production,Mastercard.transaction_amount,Stripe.amount,production,ACCEPT_MERGE,"cmnf_canonical_safe:score=0.7739,min_ev=0.68",MERGE_BY_CMNF_MATRIX,payment_amount,payment:amount,payment:amount,transaction_amount,payment_amount_minor_units,0.7739295488793073,0.6397987110837351,0.5,4,PASS,PASS,PASS,PASS,PASS,PASS,,cmnf_canonical_safe_promotion,,payment_amount
dec::v18::mastercard_transaction_amount::upi_transaction_amount::production,Mastercard.transaction_amount,UPI.txn_amount,production,ACCEPT_MERGE,"cmnf_canonical_safe:score=0.8773,min_ev=0.68",MERGE_BY_CMNF_MATRIX,payment_amount,payment:amount,payment:amount,transaction_amount,transaction_amount,0.8772530183507581,0.649294338145023,1.0,4,PASS,PASS,PASS,PASS,PASS,PASS,,cmnf_canonical_safe_promotion,,payment_amount
dec::v18::plaid_transaction_amount::razorpay_amount::production,Plaid.transaction_amount,Razorpay.amount,production,ACCEPT_MERGE,"cmnf_canonical_safe:score=0.7542,min_ev=0.68",MERGE_BY_CMNF_MATRIX,payment_amount,payment:amount,payment:amount,transaction_amount,payment_amount_minor_units,0.7542244598210177,0.5834984566314793,0.5,4,PASS,PASS,PASS,PASS,PASS,PASS,,cmnf_canonical_safe_promotion,,payment_amount
dec::v18::plaid_transaction_amount::stripe_amount::production,Plaid.transaction_amount,Stripe.amount,production,ACCEPT_MERGE,"cmnf_canonical_safe:score=0.7696,min_ev=0.68",MERGE_BY_CMNF_MATRIX,payment_amount,payment:amount,payment:amount,transaction_amount,payment_amount_minor_units,0.7695841788978137,0.6273833682794678,0.5,4,PASS,PASS,PASS,PASS,PASS,PASS,,cmnf_canonical_safe_promotion,,payment_amount
dec::v18::plaid_transaction_amount::upi_transaction_amount::production,Plaid.transaction_amount,UPI.txn_amount,production,ACCEPT_MERGE,"cmnf_canonical_safe:score=0.8647,min_ev=0.68",MERGE_BY_CMNF_MATRIX,payment_amount,payment:amount,payment:amount,transaction_amount,transaction_amount,0.864741893640319,0.6135482675437685,1.0,4,PASS,PASS,PASS,PASS,PASS,PASS,,cmnf_canonical_safe_promotion,,payment_amount
dec::v18::razorpay_amount::stripe_amount::production,Razorpay.amount,Stripe.amount,production,ACCEPT_MERGE,"cmnf_canonical_safe:score=0.8182,min_ev=0.68",MERGE_BY_CMNF_MATRIX,payment_amount,payment:amount,payment:amount,payment_amount_minor_units,payment_amount_minor_units,0.81823553405094,0.6235300972883999,1.0,3,PASS,PASS,PASS,PASS,PASS,PASS,,cmnf_canonical_safe_promotion,,payment_amount
dec::v18::razorpay_amount::upi_transaction_amount::production,Razorpay.amount,UPI.txn_amount,production,ACCEPT_MERGE,"cmnf_canonical_safe:score=0.7188,min_ev=0.68",MERGE_BY_CMNF_MATRIX,payment_amount,payment:amount,payment:amount,payment_amount_minor_units,transaction_amount,0.7187702047272145,0.4822005849348985,0.5,4,PASS,PASS,PASS,PASS,PASS,PASS,,cmnf_canonical_safe_promotion,,payment_amount
dec::v18::stripe_amount::upi_transaction_amount::production,Stripe.amount,UPI.txn_amount,production,ACCEPT_MERGE,"cmnf_canonical_safe:score=0.7519,min_ev=0.68",MERGE_BY_CMNF_MATRIX,payment_amount,payment:amount,payment:amount,payment_amount_minor_units,transaction_amount,0.7518896065927524,0.576827447407864,0.5,4,PASS,PASS,PASS,PASS,PASS,PASS,,cmnf_canonical_safe_promotion,,payment_amount
dec::v18::iso20022_currency::plaid_currency::production,ISO20022.currency,Plaid.currency,production,ACCEPT_MERGE,"same_canon_same_family:score=0.8434,tau=0.72",MERGE_BY_CANONICAL_FAMILY,payment_currency,payment:currency,payment:currency,currency_code,currency_code,0.843383943654918,0.5525255532997656,1.0,4,PASS,PASS,PASS,PASS,PASS,PASS,,same_canonical_same_family_promotion,,payment_currency
dec::v18::iso20022_currency::razorpay_currency::production,ISO20022.currency,Razorpay.currency,production,ACCEPT_MERGE,"same_canon_same_family:score=0.8691,tau=0.72",MERGE_BY_CANONICAL_FAMILY,payment_currency,payment:currency,payment:currency,currency_code,currency_code,0.8690502246700502,0.625857784771572,1.0,4,PASS,PASS,PASS,PASS,PASS,PASS,,same_canonical_same_family_promotion,,payment_currency
dec::v18::iso20022_currency::stripe_currency::production,ISO20022.currency,Stripe.currency,production,ACCEPT_MERGE,"same_canon_same_family:score=0.8731,tau=0.72",MERGE_BY_CANONICAL_FAMILY,payment_currency,payment:currency,payment:currency,currency_code,currency_code,0.8730656028159443,0.6373302937598406,1.0,4,PASS,PASS,PASS,PASS,PASS,PASS,,same_canonical_same_family_promotion,,payment_currency
dec::v18::iso20022_currency::upi_currency::production,ISO20022.currency,UPI.currency,production,ACCEPT_MERGE,"same_canon_same_family:score=0.8864,tau=0.72",MERGE_BY_CANONICAL_FAMILY,payment_currency,payment:currency,payment:currency,currency_code,currency_code,0.8863815540634081,0.6753758687525947,1.0,4,PASS,PASS,PASS,PASS,PASS,PASS,,same_canonical_same_family_promotion,,payment_currency
dec::v18::plaid_currency::razorpay_currency::production,Plaid.currency,Razorpay.currency,production,ACCEPT_MERGE,"same_canon_same_family:score=0.8196,tau=0.72",MERGE_BY_CANONICAL_FAMILY,payment_currency,payment:currency,payment:currency,currency_code,currency_code,0.8196275376540612,0.6275072504401747,1.0,3,PASS,PASS,PASS,PASS,PASS,PASS,,same_canonical_same_family_promotion,,payment_currency
dec::v18::plaid_currency::stripe_currency::production,Plaid.currency,Stripe.currency,production,ACCEPT_MERGE,"same_canon_same_family:score=0.8231,tau=0.72",MERGE_BY_CANONICAL_FAMILY,payment_currency,payment:currency,payment:currency,currency_code,currency_code,0.8231301552489023,0.637514729282578,1.0,3,PASS,PASS,PASS,PASS,PASS,PASS,,same_canonical_same_family_promotion,,payment_currency
dec::v18::plaid_currency::upi_currency::production,Plaid.currency,UPI.currency,production,ACCEPT_MERGE,"same_canon_same_family:score=0.8113,tau=0.72",MERGE_BY_CANONICAL_FAMILY,payment_currency,payment:currency,payment:currency,currency_code,currency_code,0.8112782563469754,0.6036521609913582,1.0,3,PASS,PASS,PASS,PASS,PASS,PASS,,same_canonical_same_family_promotion,,payment_currency
dec::v18::razorpay_currency::stripe_currency::production,Razorpay.currency,Stripe.currency,production,ACCEPT_MERGE,"same_canon_same_family:score=0.8349,tau=0.72",MERGE_BY_CANONICAL_FAMILY,payment_currency,payment:currency,payment:currency,currency_code,currency_code,0.8349434015755535,0.6712668616444384,1.0,3,PASS,PASS,PASS,PASS,PASS,PASS,,same_canonical_same_family_promotion,,payment_currency
dec::v18::razorpay_currency::upi_currency::production,Razorpay.currency,UPI.currency,production,ACCEPT_MERGE,"same_canon_same_family:score=0.8257,tau=0.72",MERGE_BY_CANONICAL_FAMILY,payment_currency,payment:currency,payment:currency,currency_code,currency_code,0.8256947880903944,0.6448422516868411,1.0,3,PASS,PASS,PASS,PASS,PASS,PASS,,same_canonical_same_family_promotion,,payment_currency
dec::v18::stripe_currency::upi_currency::production,Stripe.currency,UPI.currency,production,ACCEPT_MERGE,"same_canon_same_family:score=0.8404,tau=0.72",MERGE_BY_CANONICAL_FAMILY,payment_currency,payment:currency,payment:currency,currency_code,currency_code,0.8404232170224958,0.6869234772071308,1.0,3,PASS,PASS,PASS,PASS,PASS,PASS,,same_canonical_same_family_promotion,,payment_currency
dec::v18::plaid_transaction_identifier::upi_transaction_identifier::production,Plaid.transaction_id,UPI.txn_id,production,ACCEPT_MERGE,alias_hit_promotion:score=0.6934,MERGE_BY_ALIAS,transaction_identifier,identifier:transaction,identifier:upi_transaction,transaction_identifier,upi_transaction_identifier,0.6933854463390907,0.6953869895402591,1.0,3,PASS,PASS,PASS,FAIL,PASS,PASS,,alias_overlap_promotion,,
dec::v18::razorpay_method::stripe_payment_method::production,Razorpay.method,Stripe.payment_method,production,ACCEPT_MERGE,"same_canon_same_family:score=0.7731,tau=0.72",MERGE_BY_CANONICAL_FAMILY,payment_method,payment:method,payment:method,payment_method,payment_method_reference,0.7731308906465414,0.6375168304186897,0.5,4,PASS,PASS,PASS,PASS,PASS,PASS,,same_canonical_same_family_promotion,,payment_method
dec::v18::razorpay_virtual_payment_address::upi_virtual_payment_address::production,Razorpay.vpa,UPI.vpa,production,ACCEPT_MERGE,"same_canon_same_family:score=0.9395,tau=0.72",MERGE_BY_CANONICAL_FAMILY,virtual_payment_address,upi:vpa,upi:vpa,payer_or_customer_vpa,generic_vpa,0.9394508150764378,0.8270023287898223,1.0,5,PASS,PASS,PASS,PASS,PASS,PASS,,same_canonical_same_family_promotion,,virtual_payment_address
dec::v18::razorpay_status::stripe_status::production,Razorpay.status,Stripe.status,production,ACCEPT_MERGE,"cmnf_canonical_safe:score=0.8305,min_ev=0.8",MERGE_BY_CMNF_MATRIX,payment_status,payment:status,payment:status,payment_lifecycle_status,payment_intent_lifecycle_status,0.8305238907440949,0.6586396878402713,1.0,3,PASS,PASS,PASS,PASS,PASS,PASS,,cmnf_canonical_safe_promotion,,payment_status
dec::v18::razorpay_status::upi_transaction_status::production,Razorpay.status,UPI.txn_status,production,ACCEPT_MERGE,"same_canon_same_family:score=0.7461,tau=0.72",MERGE_BY_CANONICAL_FAMILY,payment_status,payment:status,payment:status,payment_lifecycle_status,transaction_status,0.7460994853352971,0.5602842438151345,0.5,4,PASS,PASS,PASS,PASS,PASS,PASS,,same_canonical_same_family_promotion,,payment_status
dec::v18::stripe_status::upi_transaction_status::production,Stripe.status,UPI.txn_status,production,ACCEPT_MERGE,"same_canon_same_family:score=0.7715,tau=0.72",MERGE_BY_CANONICAL_FAMILY,payment_status,payment:status,payment:status,payment_intent_lifecycle_status,transaction_status,0.7714709985748814,0.6327742816425184,0.5,4,PASS,PASS,PASS,PASS,PASS,PASS,,same_canonical_same_family_promotion,,payment_status
dec::v18::razorpay_created_at::stripe_created::production,Razorpay.created_at,Stripe.created,production,ACCEPT_MERGE,"same_canon_same_family:score=0.7690,tau=0.72",MERGE_BY_CANONICAL_FAMILY,created_at,temporal:created_at,temporal:created_at,payment_created_timestamp,payment_intent_created_timestamp,0.7690397020796296,0.625827720227513,0.5,4,PASS,PASS,PASS,PASS,PASS,PASS,,same_canonical_same_family_promotion,,created_at
dec::v18::plaid_account_identifier::plaid_account_type::production,Plaid.account_id,Plaid.account_type,production,REJECT_UNSAFE,explicit negative pair hard veto,REJECT_UNSAFE_MERGE,account_identifier|account_type,identifier:plaid_account,payment_account:account_type,plaid_account_identifier,account_classification,0.32751732764582675,0.7452876027976003,0.3333333333333333,1,FAIL,DEFER,PASS,PASS,FAIL,PASS,explicit negative pair hard veto,,,
dec::v18::plaid_account_identifier::plaid_account_number::production,Plaid.account_id,Plaid.account_number,production,DEFER,insufficient evidence,DEFER_CANDIDATE,account_identifier|bank_account_number,identifier:plaid_account,payment_account:account_number,plaid_account_identifier,bank_account_identifier,0.3343150710713198,0.7647097268704376,0.3333333333333333,1,FAIL,DEFER,PASS,PASS,FAIL,PASS,,,,
dec::v18::plaid_account_identifier::iso20022_creditor_account::production,Plaid.account_id,ISO20022.cdtr_acct,production,DEFER,insufficient evidence,DEFER_CANDIDATE,account_identifier|creditor_account,identifier:plaid_account,payment_account:creditor_account,plaid_account_identifier,creditor_account,0.16478972440706469,0.2803515935439944,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,FAIL,PASS,,,,
dec::v18::plaid_account_identifier::stripe_customer_identifier::production,Plaid.account_id,Stripe.customer_id,production,REJECT_UNSAFE,identifier subtypes must remain separate: identifier:plaid_account vs identifier:customer,REJECT_BY_NORMAL_FORM,account_identifier|customer_identifier,identifier:plaid_account,identifier:customer,plaid_account_identifier,customer_object_identifier,0.21942000822377195,0.4364381187345866,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,PASS,PASS,identifier subtypes must remain separate: identifier:plaid_account vs identifier:customer,,,
dec::v18::plaid_account_identifier::iso20022_debtor_account::production,Plaid.account_id,ISO20022.dbtr_acct,production,DEFER,insufficient evidence,DEFER_CANDIDATE,account_identifier|debtor_account,identifier:plaid_account,payment_account:debtor_account,plaid_account_identifier,debtor_account,0.1955884193338071,0.36834786476325837,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,FAIL,PASS,,,,
dec::v18::plaid_account_identifier::iso20022_msg_identifier::production,Plaid.account_id,ISO20022.msg_id,production,REJECT_UNSAFE,identifier subtypes must remain separate: identifier:plaid_account vs identifier:message,REJECT_BY_NORMAL_FORM,account_identifier|message_identifier,identifier:plaid_account,identifier:message,plaid_account_identifier,group_header_message_id,0.17050365667228867,0.29667711430177723,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,PASS,PASS,identifier subtypes must remain separate: identifier:plaid_account vs identifier:message,,,
dec::v18::plaid_account_identifier::upi_payer_account::production,Plaid.account_id,UPI.payer_account,production,DEFER,insufficient evidence,DEFER_CANDIDATE,account_identifier|payer_account,identifier:plaid_account,payment_account:payer_account,plaid_account_identifier,payer_account,0.21337170283588314,0.4191572461977614,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,FAIL,PASS,,,,
dec::v18::plaid_account_identifier::plaid_transaction_identifier::production,Plaid.account_id,Plaid.transaction_id,production,REJECT_UNSAFE,explicit negative pair hard veto,REJECT_UNSAFE_MERGE,account_identifier|transaction_identifier,identifier:plaid_account,identifier:transaction,plaid_account_identifier,transaction_identifier,0.31460088004775555,0.7083834668031112,0.3333333333333333,0,FAIL,DEFER,PASS,PASS,PASS,PASS,identifier subtypes must remain separate: identifier:plaid_account vs identifier:transaction; schema-declared do_not_merge_with_families veto; explicit negative pair hard veto,,,
dec::v18::plaid_account_identifier::upi_transaction_identifier::production,Plaid.account_id,UPI.txn_id,production,REJECT_UNSAFE,explicit negative pair hard veto,REJECT_UNSAFE_MERGE,account_identifier|transaction_identifier,identifier:plaid_account,identifier:upi_transaction,plaid_account_identifier,upi_transaction_identifier,0.20384407684150158,0.3919354576423854,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,PASS,PASS,identifier subtypes must remain separate: identifier:plaid_account vs identifier:upi_transaction; explicit negative pair hard veto,,,
dec::v18::plaid_account_type::plaid_account_number::production,Plaid.account_type,Plaid.account_number,production,REJECT_UNSAFE,account/card subtypes are ambiguous: payment_account:account_type vs payment_account:account_number,REJECT_BY_NORMAL_FORM,account_type|bank_account_number,payment_account:account_type,payment_account:account_number,account_classification,bank_account_identifier,0.3690629420724745,0.863989358302308,0.3333333333333333,1,FAIL,DEFER,PASS,PASS,PASS,PASS,account/card subtypes are ambiguous: payment_account:account_type vs payment_account:account_number,,,
dec::v18::plaid_account_type::iso20022_creditor_account::production,Plaid.account_type,ISO20022.cdtr_acct,production,REJECT_UNSAFE,account/card subtypes are ambiguous: payment_account:account_type vs payment_account:creditor_account,REJECT_BY_NORMAL_FORM,account_type|creditor_account,payment_account:account_type,payment_account:creditor_account,account_classification,creditor_account,0.22745716787746234,0.4594014320308448,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,PASS,PASS,account/card subtypes are ambiguous: payment_account:account_type vs payment_account:creditor_account,,,
dec::v18::plaid_account_type::iso20022_debtor_account::production,Plaid.account_type,ISO20022.dbtr_acct,production,REJECT_UNSAFE,account/card subtypes are ambiguous: payment_account:account_type vs payment_account:debtor_account,REJECT_BY_NORMAL_FORM,account_type|debtor_account,payment_account:account_type,payment_account:debtor_account,account_classification,debtor_account,0.24755234966896067,0.5168162371494115,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,PASS,PASS,account/card subtypes are ambiguous: payment_account:account_type vs payment_account:debtor_account,,,
dec::v18::plaid_account_type::upi_payer_account::production,Plaid.account_type,UPI.payer_account,production,REJECT_UNSAFE,account/card subtypes are ambiguous: payment_account:account_type vs payment_account:payer_account,REJECT_BY_NORMAL_FORM,account_type|payer_account,payment_account:account_type,payment_account:payer_account,account_classification,payer_account,0.28205254844315364,0.6153882336471057,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,PASS,PASS,account/card subtypes are ambiguous: payment_account:account_type vs payment_account:payer_account,,,
dec::v18::plaid_account_number::inamex_primary_account_number::production,Plaid.account_number,INAmex.PrimaryAccountNumber,production,REJECT_UNSAFE,explicit negative pair hard veto,REJECT_UNSAFE_MERGE,bank_account_number|card_primary_account_number,payment_account:account_number,payment_card:pan,bank_account_identifier,card_account_identifier,0.329760655217303,0.418363776811342,0.6666666666666666,2,PASS,DEFER,PASS,FAIL,FAIL,PASS,card PAN must not merge with bank account; schema-declared do_not_merge_with_families veto; explicit negative pair hard veto,,,
dec::v18::plaid_account_number::mastercard_primary_account_number::production,Plaid.account_number,Mastercard.primary_account_number,production,REJECT_UNSAFE,explicit negative pair hard veto,REJECT_UNSAFE_MERGE,bank_account_number|card_primary_account_number,payment_account:account_number,payment_card:pan,bank_account_identifier,card_account_identifier,0.3466757139299397,0.46669251599030387,0.6666666666666666,2,PASS,DEFER,PASS,FAIL,FAIL,PASS,card PAN must not merge with bank account; schema-declared do_not_merge_with_families veto; explicit negative pair hard veto,,,
dec::v18::plaid_account_number::ppvisa_primary_account_number::production,Plaid.account_number,PPVisa.pan,production,REJECT_UNSAFE,explicit negative pair hard veto,REJECT_UNSAFE_MERGE,bank_account_number|card_primary_account_number,payment_account:account_number,payment_card:pan,bank_account_identifier,card_account_identifier,0.26084366980991136,0.36431524707593715,0.6666666666666666,1,FAIL,DEFER,PASS,FAIL,FAIL,PASS,card PAN must not merge with bank account; schema-declared do_not_merge_with_families veto; explicit negative pair hard veto,,,
dec::v18::plaid_account_number::iso20022_creditor_account::production,Plaid.account_number,ISO20022.cdtr_acct,production,REJECT_UNSAFE,account/card subtypes are ambiguous: payment_account:account_number vs payment_account:creditor_account,REJECT_BY_NORMAL_FORM,bank_account_number|creditor_account,payment_account:account_number,payment_account:creditor_account,bank_account_identifier,creditor_account,0.22901471502097004,0.46385156672658107,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,PASS,PASS,account/card subtypes are ambiguous: payment_account:account_number vs payment_account:creditor_account,,,
dec::v18::plaid_account_number::iso20022_debtor_account::production,Plaid.account_number,ISO20022.dbtr_acct,production,REJECT_UNSAFE,account/card subtypes are ambiguous: payment_account:account_number vs payment_account:debtor_account,REJECT_BY_NORMAL_FORM,bank_account_number|debtor_account,payment_account:account_number,payment_account:debtor_account,bank_account_identifier,debtor_account,0.25017825569752594,0.524318825802455,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,PASS,PASS,account/card subtypes are ambiguous: payment_account:account_number vs payment_account:debtor_account,,,
dec::v18::plaid_account_number::upi_payer_account::production,Plaid.account_number,UPI.payer_account,production,REJECT_UNSAFE,account/card subtypes are ambiguous: payment_account:account_number vs payment_account:payer_account,REJECT_BY_NORMAL_FORM,bank_account_number|payer_account,payment_account:account_number,payment_account:payer_account,bank_account_identifier,payer_account,0.27341349574184015,0.5907052259290672,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,PASS,PASS,account/card subtypes are ambiguous: payment_account:account_number vs payment_account:payer_account,,,
dec::v18::plaid_account_number::plaid_routing_number::production,Plaid.account_number,Plaid.routing_number,production,REJECT_UNSAFE,explicit negative pair hard veto,REJECT_UNSAFE_MERGE,bank_account_number|routing_number,payment_account:account_number,payment_account:routing_number,bank_account_identifier,bank_routing_identifier,0.3693889579477667,0.8649208322317146,0.3333333333333333,1,FAIL,DEFER,PASS,PASS,PASS,PASS,routing number must not merge with account number; account/card subtypes are ambiguous: payment_account:account_number vs payment_account:routing_number; schema-declared do_not_merge_with_families veto; explicit negative pair hard veto,,,
dec::v18::stripe_card_brand::stripe_card_last4::production,Stripe.card_brand,Stripe.card_last4,production,REJECT_UNSAFE,explicit negative pair hard veto,REJECT_UNSAFE_MERGE,card_brand|card_last4,payment_card:brand,payment_card:last4,card_brand,card_summary,0.2966807654655452,0.6571831394253674,0.3333333333333333,0,FAIL,DEFER,PASS,PASS,PASS,PASS,account/card subtypes are ambiguous: payment_card:brand vs payment_card:last4; explicit negative pair hard veto,,,
dec::v18::inamex_expiration_date::plaid_transaction_date::production,INAmex.ExpirationDate,Plaid.transaction_date,production,DEFER,insufficient evidence,DEFER_CANDIDATE,card_expiration_date|transaction_date,payment_card:expiration_date,temporal:transaction_date,card_validity,posted_transaction_date,0.21581605031128626,0.42614109612748463,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,FAIL,PASS,,,,
dec::v18::ppvisa_expiration_date::plaid_transaction_date::production,PPVisa.exp,Plaid.transaction_date,production,DEFER,insufficient evidence,DEFER_CANDIDATE,card_expiration_date|transaction_date,payment_card:expiration_date,temporal:transaction_date,card_validity,posted_transaction_date,0.20583852960810806,0.39763389411840394,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,FAIL,PASS,,,,
dec::v18::iso20022_creditor_account::iso20022_creditor_name::production,ISO20022.cdtr_acct,ISO20022.cdtr_nm,production,DEFER,insufficient evidence,DEFER_CANDIDATE,creditor_account|creditor_name,payment_account:creditor_account,party:creditor_name,creditor_account,creditor,0.3486225325014016,0.8055881880992428,0.3333333333333333,1,FAIL,DEFER,PASS,PASS,FAIL,PASS,,,,
